molecule_chembl_id,target_chembl_id,pchembl_value,activity_type
CHEMBL3962675,CHEMBL2815,8.4,active
CHEMBL3962678,CHEMBL4600,7.075,active
CHEMBL3962689,CHEMBL2835,7.205,active
CHEMBL3962689,CHEMBL2971,6.4,inactive
CHEMBL3962696,CHEMBL260,6.16,inactive
CHEMBL3962696,CHEMBL5145,8.54,active
CHEMBL3962736,CHEMBL2742,9.215,active
CHEMBL3962736,CHEMBL279,8.05,active
CHEMBL3962740,CHEMBL2599,7.28,active
CHEMBL3962741,CHEMBL1936,7.26,active
CHEMBL3962805,CHEMBL2742,7.34,active
CHEMBL3962805,CHEMBL279,6.49,inactive
CHEMBL3962805,CHEMBL3650,7.04,active
CHEMBL3962805,CHEMBL3973,7.37,active
CHEMBL3962805,CHEMBL4142,8.08,active
CHEMBL3962812,CHEMBL1906,9.3,active
CHEMBL3962812,CHEMBL5145,9.4,active
CHEMBL3962814,CHEMBL1974,5.24,inactive
CHEMBL3962814,CHEMBL2742,5.77,inactive
CHEMBL3962814,CHEMBL279,5.08,inactive
CHEMBL3962814,CHEMBL3650,7.055,active
CHEMBL3962814,CHEMBL3973,7.0,active
CHEMBL3962814,CHEMBL4142,8.29,active
CHEMBL396283,CHEMBL279,8.2,active
CHEMBL396283,CHEMBL4128,7.35,active
CHEMBL396284,CHEMBL279,6.72,active
CHEMBL396284,CHEMBL4128,5.66,inactive
CHEMBL3962849,CHEMBL2527,7.47,active
CHEMBL396287,CHEMBL1824,6.9,active
CHEMBL3962888,CHEMBL1957,6.8,active
CHEMBL3962894,CHEMBL2292,5.52,inactive
CHEMBL3962894,CHEMBL4224,6.05,inactive
CHEMBL3962915,CHEMBL2599,8.475,active
CHEMBL3962975,CHEMBL2835,9.22,active
CHEMBL3962975,CHEMBL2971,8.79,active
CHEMBL3963018,CHEMBL2842,8.42,active
CHEMBL3963029,CHEMBL1957,7.3,active
CHEMBL3963054,CHEMBL5251,6.66,active
CHEMBL3963071,CHEMBL1957,6.3,inactive
CHEMBL3963090,CHEMBL1906,9.504999999999999,active
CHEMBL3963114,CHEMBL5251,6.62,active
CHEMBL3963117,CHEMBL1957,7.3,active
CHEMBL3963131,CHEMBL5251,5.0,inactive
CHEMBL3963137,CHEMBL2527,7.03,active
CHEMBL396314,CHEMBL2208,4.92,inactive
CHEMBL3963146,CHEMBL279,9.22,active
CHEMBL3963146,CHEMBL3650,7.12,active
CHEMBL3963148,CHEMBL3650,5.5,inactive
CHEMBL3963156,CHEMBL1936,7.8,active
CHEMBL3963190,CHEMBL3983,8.22,active
CHEMBL3963191,CHEMBL2835,9.4,active
CHEMBL3963191,CHEMBL2971,9.14,active
CHEMBL3963196,CHEMBL1957,6.0,inactive
CHEMBL3963196,CHEMBL1981,6.0,inactive
CHEMBL3963197,CHEMBL3983,8.3,active
CHEMBL396327,CHEMBL262,7.52,active
CHEMBL396327,CHEMBL3045,5.66,inactive
CHEMBL3963271,CHEMBL2835,9.62,active
CHEMBL3963271,CHEMBL2971,9.2,active
CHEMBL3963283,CHEMBL2147,9.82,active
CHEMBL3963283,CHEMBL4523,8.89,active
CHEMBL3963296,CHEMBL2742,7.609999999999999,active
CHEMBL3963296,CHEMBL3650,7.42,active
CHEMBL3963296,CHEMBL3973,7.33,active
CHEMBL3963296,CHEMBL4142,7.63,active
CHEMBL3963319,CHEMBL2148,6.36,inactive
CHEMBL3963319,CHEMBL2835,7.15,active
CHEMBL3963319,CHEMBL2971,6.535,active
CHEMBL3963319,CHEMBL3553,5.875,inactive
CHEMBL3963323,CHEMBL2742,7.825,active
CHEMBL3963323,CHEMBL279,6.109999999999999,inactive
CHEMBL3963323,CHEMBL3650,7.555,active
CHEMBL3963323,CHEMBL3973,8.22,active
CHEMBL3963323,CHEMBL4142,8.32,active
CHEMBL3963327,CHEMBL279,7.0,active
CHEMBL3963347,CHEMBL279,9.55,active
CHEMBL3963352,CHEMBL1957,6.8,active
CHEMBL3963363,CHEMBL1957,7.3,active
CHEMBL3963387,CHEMBL2148,6.28,inactive
CHEMBL3963387,CHEMBL2835,7.92,active
CHEMBL3963387,CHEMBL2971,7.17,active
CHEMBL3963387,CHEMBL3553,6.41,inactive
CHEMBL3963403,CHEMBL203,8.16,active
CHEMBL3963403,CHEMBL279,9.06,active
CHEMBL3963428,CHEMBL2148,6.54,active
CHEMBL3963428,CHEMBL2835,8.49,active
CHEMBL3963428,CHEMBL2971,7.44,active
CHEMBL3963428,CHEMBL3553,6.57,active
CHEMBL3963443,CHEMBL2148,6.17,inactive
CHEMBL3963443,CHEMBL2835,8.72,active
CHEMBL3963443,CHEMBL2971,7.21,active
CHEMBL3963443,CHEMBL3553,7.0,active
CHEMBL3963474,CHEMBL1957,6.3,inactive
CHEMBL3963480,CHEMBL2148,6.23,inactive
CHEMBL3963480,CHEMBL2835,8.13,active
CHEMBL3963480,CHEMBL2971,7.01,active
CHEMBL3963485,CHEMBL2742,7.72,active
CHEMBL3963485,CHEMBL3650,7.82,active
CHEMBL3963485,CHEMBL3973,7.48,active
CHEMBL3963506,CHEMBL1957,6.3,inactive
CHEMBL3963527,CHEMBL1957,7.3,active
CHEMBL3963528,CHEMBL1974,7.5,active
CHEMBL3963528,CHEMBL4895,6.96,active
CHEMBL3963528,CHEMBL5314,6.72,active
CHEMBL3963528,CHEMBL5331,7.3100000000000005,active
CHEMBL3963529,CHEMBL3650,6.88,active
CHEMBL3963532,CHEMBL2148,5.775,inactive
CHEMBL3963532,CHEMBL2835,6.529999999999999,active
CHEMBL3963532,CHEMBL2971,6.085,inactive
CHEMBL3963532,CHEMBL3553,5.8100000000000005,inactive
CHEMBL3963544,CHEMBL1957,7.3,active
CHEMBL3963555,CHEMBL2148,6.07,inactive
CHEMBL3963555,CHEMBL2835,7.035,active
CHEMBL3963555,CHEMBL2971,6.425,inactive
CHEMBL3963555,CHEMBL3553,6.15,inactive
CHEMBL3963562,CHEMBL3587,6.12,inactive
CHEMBL3963605,CHEMBL2292,7.41,active
CHEMBL3963605,CHEMBL262,8.52,active
CHEMBL3963610,CHEMBL3983,6.9,active
CHEMBL3963620,CHEMBL203,7.3,active
CHEMBL3963620,CHEMBL2068,6.140000000000001,inactive
CHEMBL3963620,CHEMBL279,6.140000000000001,inactive
CHEMBL3963620,CHEMBL5147,6.140000000000001,inactive
CHEMBL3963627,CHEMBL4247,5.835,inactive
CHEMBL3963636,CHEMBL2147,7.7,active
CHEMBL3963649,CHEMBL2742,7.0,active
CHEMBL3963649,CHEMBL279,5.82,inactive
CHEMBL3963715,CHEMBL2971,9.26,active
CHEMBL3963723,CHEMBL1824,6.1,inactive
CHEMBL3963723,CHEMBL203,8.22,active
CHEMBL3963726,CHEMBL4501,8.02,active
CHEMBL3963728,CHEMBL2742,6.11,inactive
CHEMBL3963728,CHEMBL279,6.04,inactive
CHEMBL3963728,CHEMBL3650,6.16,inactive
CHEMBL3963728,CHEMBL4142,6.07,inactive
CHEMBL396377,CHEMBL2996,5.77,inactive
CHEMBL396377,CHEMBL301,5.7,inactive
CHEMBL396377,CHEMBL308,5.735,inactive
CHEMBL3963772,CHEMBL5251,6.72,active
CHEMBL3963779,CHEMBL2835,9.22,active
CHEMBL3963779,CHEMBL2971,9.48,active
CHEMBL3963799,CHEMBL3650,5.64,inactive
CHEMBL3963803,CHEMBL4630,5.94,inactive
CHEMBL3963816,CHEMBL2742,6.48,inactive
CHEMBL3963816,CHEMBL279,5.645,inactive
CHEMBL3963816,CHEMBL3650,6.51,active
CHEMBL3963816,CHEMBL3973,6.39,inactive
CHEMBL3963816,CHEMBL4142,7.71,active
CHEMBL3963821,CHEMBL2068,7.3,active
CHEMBL3963827,CHEMBL2147,7.92,active
CHEMBL3963847,CHEMBL3587,8.28,active
CHEMBL3963873,CHEMBL3778,6.12,inactive
CHEMBL3963888,CHEMBL4204,9.0,active
CHEMBL3963896,CHEMBL2842,6.76,active
CHEMBL3963901,CHEMBL3650,8.46,active
CHEMBL3963994,CHEMBL2835,7.72,active
CHEMBL3963994,CHEMBL2971,6.72,active
CHEMBL3964008,CHEMBL2148,7.1,active
CHEMBL3964008,CHEMBL2835,8.6,active
CHEMBL3964008,CHEMBL2971,7.68,active
CHEMBL3964008,CHEMBL3553,6.24,inactive
CHEMBL3964033,CHEMBL1824,6.71,active
CHEMBL3964033,CHEMBL203,8.72,active
CHEMBL3964039,CHEMBL4040,8.06,active
CHEMBL3964043,CHEMBL1974,5.595000000000001,inactive
CHEMBL3964043,CHEMBL2742,7.51,active
CHEMBL3964043,CHEMBL279,5.65,inactive
CHEMBL3964043,CHEMBL3650,7.72,active
CHEMBL3964043,CHEMBL3973,7.95,active
CHEMBL3964043,CHEMBL4142,8.26,active
CHEMBL3964073,CHEMBL5024,5.45,inactive
CHEMBL3964073,CHEMBL5251,7.92,active
CHEMBL3964096,CHEMBL1974,5.19,inactive
CHEMBL3964096,CHEMBL2742,7.98,active
CHEMBL3964096,CHEMBL279,7.34,active
CHEMBL3964096,CHEMBL3650,7.959999999999999,active
CHEMBL3964096,CHEMBL3973,7.74,active
CHEMBL3964096,CHEMBL4142,8.61,active
CHEMBL3964125,CHEMBL2971,8.64,active
CHEMBL3964133,CHEMBL2148,6.02,inactive
CHEMBL3964133,CHEMBL2835,8.19,active
CHEMBL3964133,CHEMBL2971,7.28,active
CHEMBL3964207,CHEMBL2815,8.1,active
CHEMBL3964210,CHEMBL1957,6.8,active
CHEMBL3964224,CHEMBL2835,8.7,active
CHEMBL3964224,CHEMBL2971,9.38,active
CHEMBL3964231,CHEMBL2815,6.42,inactive
CHEMBL3964273,CHEMBL4501,8.59,active
CHEMBL3964279,CHEMBL2835,9.62,active
CHEMBL3964279,CHEMBL2971,10.0,active
CHEMBL3964302,CHEMBL3045,7.06,active
CHEMBL3964315,CHEMBL3587,6.63,active
CHEMBL3964318,CHEMBL2971,9.26,active
CHEMBL3964322,CHEMBL1936,8.15,active
CHEMBL3964332,CHEMBL5251,8.684999999999999,active
CHEMBL3964354,CHEMBL4501,8.6,active
CHEMBL3964380,CHEMBL1824,6.11,inactive
CHEMBL3964380,CHEMBL203,7.07,active
CHEMBL3964380,CHEMBL3009,7.66,active
CHEMBL3964408,CHEMBL2599,7.89,active
CHEMBL3964413,CHEMBL2971,9.26,active
CHEMBL3964430,CHEMBL1906,9.42,active
CHEMBL3964438,CHEMBL2835,7.9,active
CHEMBL3964438,CHEMBL2971,7.71,active
CHEMBL3964451,CHEMBL4630,5.14,inactive
CHEMBL3964452,CHEMBL4722,9.0,active
CHEMBL3964472,CHEMBL2971,7.71,active
CHEMBL3964486,CHEMBL4501,6.52,active
CHEMBL396449,CHEMBL2148,7.76,active
CHEMBL3964516,CHEMBL5251,7.64,active
CHEMBL3964522,CHEMBL1906,9.0,active
CHEMBL3964536,CHEMBL2068,7.3,active
CHEMBL3964555,CHEMBL2527,7.72,active
CHEMBL3964556,CHEMBL1824,7.3,active
CHEMBL3964556,CHEMBL1868,6.0,inactive
CHEMBL3964556,CHEMBL2068,6.0,inactive
CHEMBL3964556,CHEMBL279,6.0,inactive
CHEMBL3964556,CHEMBL5147,6.28,inactive
CHEMBL3964573,CHEMBL1974,8.6,active
CHEMBL3964573,CHEMBL4895,8.38,active
CHEMBL3964573,CHEMBL5314,8.12,active
CHEMBL3964573,CHEMBL5331,7.949999999999999,active
CHEMBL3964574,CHEMBL2742,8.43,active
CHEMBL3964574,CHEMBL279,7.075,active
CHEMBL3964574,CHEMBL3650,8.370000000000001,active
CHEMBL3964574,CHEMBL3973,8.65,active
CHEMBL3964574,CHEMBL4142,8.74,active
CHEMBL3964581,CHEMBL3009,6.37,inactive
CHEMBL3964589,CHEMBL2742,6.88,active
CHEMBL3964589,CHEMBL279,6.0,inactive
CHEMBL3964589,CHEMBL3650,7.005,active
CHEMBL3964589,CHEMBL3973,6.32,inactive
CHEMBL3964589,CHEMBL4142,7.23,active
CHEMBL3964605,CHEMBL1824,7.3,active
CHEMBL3964605,CHEMBL1868,6.0,inactive
CHEMBL3964605,CHEMBL2068,6.0,inactive
CHEMBL3964605,CHEMBL279,6.0,inactive
CHEMBL3964605,CHEMBL5147,7.3,active
CHEMBL3964628,CHEMBL2527,6.4,inactive
CHEMBL3964636,CHEMBL5719,6.36,inactive
CHEMBL3964675,CHEMBL1974,5.23,inactive
CHEMBL3964675,CHEMBL2742,5.95,inactive
CHEMBL3964675,CHEMBL279,5.25,inactive
CHEMBL3964675,CHEMBL3650,6.1,inactive
CHEMBL3964675,CHEMBL3973,7.24,active
CHEMBL3964675,CHEMBL4142,8.52,active
CHEMBL3964686,CHEMBL4247,7.28,active
CHEMBL3964689,CHEMBL1957,7.3,active
CHEMBL3964701,CHEMBL2742,8.02,active
CHEMBL3964701,CHEMBL279,6.205,inactive
CHEMBL3964701,CHEMBL3650,8.07,active
CHEMBL3964701,CHEMBL3973,8.09,active
CHEMBL3964701,CHEMBL4142,8.6,active
CHEMBL396472,CHEMBL279,7.34,active
CHEMBL3964756,CHEMBL4722,8.55,active
CHEMBL3964762,CHEMBL1974,5.6,inactive
CHEMBL3964762,CHEMBL2742,7.28,active
CHEMBL3964762,CHEMBL279,6.15,inactive
CHEMBL3964762,CHEMBL3650,7.07,active
CHEMBL3964762,CHEMBL3973,7.45,active
CHEMBL3964762,CHEMBL4142,7.79,active
CHEMBL3964783,CHEMBL301,5.105,inactive
CHEMBL3964801,CHEMBL2835,9.47,active
CHEMBL3964801,CHEMBL2971,9.15,active
CHEMBL3964807,CHEMBL4501,5.47,inactive
CHEMBL396482,CHEMBL1957,5.46,inactive
CHEMBL3964820,CHEMBL1906,8.67,active
CHEMBL3964830,CHEMBL3973,8.06,active
CHEMBL3964858,CHEMBL4600,8.1,active
CHEMBL396487,CHEMBL2276,4.35,inactive
CHEMBL3964886,CHEMBL3983,8.7,active
CHEMBL3964890,CHEMBL1936,6.62,active
CHEMBL3964903,CHEMBL1957,7.3,active
CHEMBL3964911,CHEMBL1936,7.8,active
CHEMBL3964913,CHEMBL2527,7.25,active
CHEMBL3964931,CHEMBL1974,5.415,inactive
CHEMBL3964931,CHEMBL2742,6.85,active
CHEMBL3964931,CHEMBL279,5.5,inactive
CHEMBL3964931,CHEMBL3650,6.66,active
CHEMBL3964931,CHEMBL3973,7.28,active
CHEMBL3964931,CHEMBL4142,7.8,active
CHEMBL396494,CHEMBL279,7.025,active
CHEMBL3964942,CHEMBL3983,8.3,active
CHEMBL3964954,CHEMBL1868,7.58,active
CHEMBL3964954,CHEMBL1955,8.3,active
CHEMBL3964954,CHEMBL2742,8.22,active
CHEMBL3964954,CHEMBL279,8.05,active
CHEMBL3964954,CHEMBL3650,7.96,active
CHEMBL3964954,CHEMBL3973,7.46,active
CHEMBL3964954,CHEMBL4142,7.8,active
CHEMBL3964990,CHEMBL2835,9.4,active
CHEMBL3964990,CHEMBL2971,9.08,active
CHEMBL3965030,CHEMBL2835,7.66,active
CHEMBL3965030,CHEMBL2971,7.1,active
CHEMBL3965075,CHEMBL203,6.005,inactive
CHEMBL3965087,CHEMBL203,7.715,active
CHEMBL3965096,CHEMBL2068,4.98,inactive
CHEMBL3965096,CHEMBL279,6.28,inactive
CHEMBL3965096,CHEMBL5147,6.79,active
CHEMBL3965116,CHEMBL3045,7.89,active
CHEMBL3965157,CHEMBL2835,9.21,active
CHEMBL3965157,CHEMBL2971,9.41,active
CHEMBL3965160,CHEMBL2068,7.3,active
CHEMBL3965160,CHEMBL279,7.3,active
CHEMBL3965160,CHEMBL5147,7.3,active
CHEMBL3965177,CHEMBL2971,7.71,active
CHEMBL3965209,CHEMBL1957,6.3,inactive
CHEMBL3965216,CHEMBL1957,6.8,active
CHEMBL3965217,CHEMBL2148,6.36,inactive
CHEMBL3965217,CHEMBL2835,8.27,active
CHEMBL3965217,CHEMBL2971,7.42,active
CHEMBL3965217,CHEMBL3553,6.1,inactive
CHEMBL396522,CHEMBL260,7.58,active
CHEMBL3965224,CHEMBL2971,6.11,inactive
CHEMBL3965224,CHEMBL5251,9.31,active
CHEMBL3965225,CHEMBL2599,8.475,active
CHEMBL396523,CHEMBL2276,7.26,active
CHEMBL3965256,CHEMBL2695,9.29,active
CHEMBL3965256,CHEMBL5469,7.71,active
CHEMBL3965262,CHEMBL5251,8.8,active
CHEMBL3965307,CHEMBL2148,6.14,inactive
CHEMBL3965307,CHEMBL2835,8.36,active
CHEMBL3965307,CHEMBL2971,7.44,active
CHEMBL3965307,CHEMBL3553,6.92,active
CHEMBL396536,CHEMBL4630,5.28,inactive
CHEMBL3965364,CHEMBL2742,6.12,inactive
CHEMBL3965364,CHEMBL279,5.92,inactive
CHEMBL3965364,CHEMBL3650,5.99,inactive
CHEMBL3965364,CHEMBL4142,6.07,inactive
CHEMBL3965391,CHEMBL203,8.705,active
CHEMBL3965438,CHEMBL2835,9.17,active
CHEMBL3965438,CHEMBL2971,8.75,active
CHEMBL3965482,CHEMBL2742,7.869999999999999,active
CHEMBL3965482,CHEMBL279,5.49,inactive
CHEMBL3965482,CHEMBL3650,7.66,active
CHEMBL3965482,CHEMBL3973,7.61,active
CHEMBL3965482,CHEMBL4142,8.27,active
CHEMBL3965485,CHEMBL2835,7.05,active
CHEMBL3965485,CHEMBL2971,6.6,active
CHEMBL3965491,CHEMBL1957,6.3,inactive
CHEMBL3965520,CHEMBL2835,7.55,active
CHEMBL3965520,CHEMBL2971,7.03,active
CHEMBL3965549,CHEMBL5251,9.24,active
CHEMBL3965583,CHEMBL3024,6.86,active
CHEMBL3965587,CHEMBL2971,7.71,active
CHEMBL3965605,CHEMBL1957,6.3,inactive
CHEMBL3965614,CHEMBL1974,6.12,inactive
CHEMBL3965614,CHEMBL2742,7.699999999999999,active
CHEMBL3965614,CHEMBL279,6.595000000000001,active
CHEMBL3965614,CHEMBL3650,7.79,active
CHEMBL3965614,CHEMBL3973,7.35,active
CHEMBL3965614,CHEMBL4142,8.47,active
CHEMBL3965625,CHEMBL1824,6.0,inactive
CHEMBL3965625,CHEMBL2068,6.0,inactive
CHEMBL3965625,CHEMBL279,6.0,inactive
CHEMBL3965625,CHEMBL5147,7.3,active
CHEMBL3965640,CHEMBL1974,5.01,inactive
CHEMBL3965640,CHEMBL2742,7.74,active
CHEMBL3965640,CHEMBL279,6.35,inactive
CHEMBL3965640,CHEMBL3650,7.53,active
CHEMBL3965640,CHEMBL3973,6.85,active
CHEMBL3965640,CHEMBL4142,8.3,active
CHEMBL3965670,CHEMBL2148,6.47,inactive
CHEMBL3965670,CHEMBL2835,8.25,active
CHEMBL3965670,CHEMBL2971,8.13,active
CHEMBL3965670,CHEMBL3553,7.35,active
CHEMBL3965673,CHEMBL2742,6.17,inactive
CHEMBL3965690,CHEMBL3983,6.33,inactive
CHEMBL3965691,CHEMBL1936,7.96,active
CHEMBL3965706,CHEMBL2842,6.65,active
CHEMBL3965710,CHEMBL2742,7.82,active
CHEMBL3965710,CHEMBL279,6.5,active
CHEMBL3965710,CHEMBL3650,7.945,active
CHEMBL3965710,CHEMBL3973,7.95,active
CHEMBL3965710,CHEMBL4142,8.75,active
CHEMBL3965713,CHEMBL2971,9.26,active
CHEMBL3965716,CHEMBL2527,6.32,inactive
CHEMBL3965720,CHEMBL3116,7.42,active
CHEMBL3965722,CHEMBL299,9.52,active
CHEMBL3965722,CHEMBL3920,7.75,active
CHEMBL3965757,CHEMBL2147,10.68,active
CHEMBL3965757,CHEMBL4523,9.51,active
CHEMBL3965764,CHEMBL279,9.57,active
CHEMBL3965786,CHEMBL2527,7.26,active
CHEMBL3965789,CHEMBL1957,6.8,active
CHEMBL3965794,CHEMBL2835,7.71,active
CHEMBL3965798,CHEMBL4630,6.07,inactive
CHEMBL3965805,CHEMBL2742,6.65,active
CHEMBL3965805,CHEMBL3650,6.69,active
CHEMBL3965805,CHEMBL4142,6.89,active
CHEMBL3965809,CHEMBL2835,9.4,active
CHEMBL3965809,CHEMBL2971,9.05,active
CHEMBL3965842,CHEMBL2527,7.48,active
CHEMBL396585,CHEMBL5147,5.87,inactive
CHEMBL3965853,CHEMBL3983,8.4,active
CHEMBL3965886,CHEMBL3983,7.72,active
CHEMBL3965889,CHEMBL2971,9.26,active
CHEMBL396589,CHEMBL4282,4.28,inactive
CHEMBL3965896,CHEMBL2842,6.67,active
CHEMBL3965901,CHEMBL1868,7.3,active
CHEMBL3965901,CHEMBL2068,6.140000000000001,inactive
CHEMBL3965901,CHEMBL279,6.79,active
CHEMBL3965901,CHEMBL5147,6.28,inactive
CHEMBL3965938,CHEMBL2068,7.3,active
CHEMBL3965938,CHEMBL279,7.3,active
CHEMBL3965938,CHEMBL5147,7.3,active
CHEMBL3965948,CHEMBL1824,7.68,active
CHEMBL3965948,CHEMBL203,8.0,active
CHEMBL3965963,CHEMBL3650,7.96,active
CHEMBL3965965,CHEMBL2148,7.58,active
CHEMBL3965965,CHEMBL2835,7.88,active
CHEMBL3965965,CHEMBL2971,6.99,active
CHEMBL3965965,CHEMBL3553,6.7,active
CHEMBL3965968,CHEMBL1957,6.3,inactive
CHEMBL3965977,CHEMBL3983,6.84,active
CHEMBL3965978,CHEMBL1906,7.0,active
CHEMBL3965978,CHEMBL5145,6.0,inactive
CHEMBL3966008,CHEMBL1957,7.3,active
CHEMBL3966022,CHEMBL2742,7.385,active
CHEMBL3966022,CHEMBL279,5.904999999999999,inactive
CHEMBL3966022,CHEMBL3650,7.140000000000001,active
CHEMBL3966022,CHEMBL3973,7.61,active
CHEMBL3966022,CHEMBL4142,7.87,active
CHEMBL3966040,CHEMBL2068,7.3,active
CHEMBL3966040,CHEMBL5147,7.3,active
CHEMBL3966069,CHEMBL2147,7.62,active
CHEMBL3966071,CHEMBL1974,5.16,inactive
CHEMBL3966071,CHEMBL2742,6.91,active
CHEMBL3966071,CHEMBL279,6.42,inactive
CHEMBL3966071,CHEMBL3650,7.44,active
CHEMBL3966071,CHEMBL3973,8.12,active
CHEMBL3966071,CHEMBL4142,8.33,active
CHEMBL3966077,CHEMBL3983,8.52,active
CHEMBL3966107,CHEMBL2842,7.11,active
CHEMBL3966111,CHEMBL203,6.79,active
CHEMBL3966129,CHEMBL203,8.2,active
CHEMBL3966129,CHEMBL279,9.16,active
CHEMBL3966147,CHEMBL2835,8.93,active
CHEMBL3966147,CHEMBL2971,9.14,active
CHEMBL3966200,CHEMBL2742,7.65,active
CHEMBL3966200,CHEMBL279,6.375,inactive
CHEMBL3966200,CHEMBL3650,7.725,active
CHEMBL3966200,CHEMBL3973,7.81,active
CHEMBL3966200,CHEMBL4142,8.42,active
CHEMBL3966216,CHEMBL4722,9.41,active
CHEMBL3966233,CHEMBL1957,6.3,inactive
CHEMBL3966243,CHEMBL1906,9.7,active
CHEMBL3966257,CHEMBL1906,9.379999999999999,active
CHEMBL3966269,CHEMBL1936,7.43,active
CHEMBL3966297,CHEMBL1906,8.26,active
CHEMBL3966303,CHEMBL4722,8.7,active
CHEMBL3966305,CHEMBL2742,7.800000000000001,active
CHEMBL3966305,CHEMBL279,6.73,active
CHEMBL3966305,CHEMBL3650,7.8149999999999995,active
CHEMBL3966305,CHEMBL3973,8.19,active
CHEMBL3966305,CHEMBL4142,8.68,active
CHEMBL3966316,CHEMBL2742,6.845,active
CHEMBL3966316,CHEMBL279,6.57,active
CHEMBL3966316,CHEMBL3650,6.495,inactive
CHEMBL3966316,CHEMBL3973,7.08,active
CHEMBL3966316,CHEMBL4142,7.68,active
CHEMBL3966317,CHEMBL4722,4.68,inactive
CHEMBL3966342,CHEMBL2148,6.44,inactive
CHEMBL3966342,CHEMBL2971,5.98,inactive
CHEMBL3966346,CHEMBL3834,5.33,inactive
CHEMBL3966346,CHEMBL5251,7.545,active
CHEMBL3966370,CHEMBL2835,9.1,active
CHEMBL3966370,CHEMBL2971,8.59,active
CHEMBL3966378,CHEMBL1906,7.0,active
CHEMBL3966378,CHEMBL5145,7.0,active
CHEMBL3966393,CHEMBL3983,8.52,active
CHEMBL3966399,CHEMBL4204,8.7,active
CHEMBL3966399,CHEMBL4718,7.22,active
CHEMBL3966401,CHEMBL2815,7.89,active
CHEMBL3966415,CHEMBL4501,5.85,inactive
CHEMBL3966418,CHEMBL2835,8.61,active
CHEMBL3966418,CHEMBL2971,9.1,active
CHEMBL3966425,CHEMBL2835,7.8,active
CHEMBL3966425,CHEMBL2971,6.4,inactive
CHEMBL3966425,CHEMBL3553,6.82,active
CHEMBL3966429,CHEMBL2068,7.3,active
CHEMBL3966429,CHEMBL279,7.3,active
CHEMBL396643,CHEMBL4282,4.39,inactive
CHEMBL3966436,CHEMBL3587,6.95,active
CHEMBL396644,CHEMBL4282,4.1,inactive
CHEMBL3966473,CHEMBL3587,7.8,active
CHEMBL3966494,CHEMBL2148,7.17,active
CHEMBL3966494,CHEMBL5251,9.3,active
CHEMBL3966536,CHEMBL1862,5.54,inactive
CHEMBL3966536,CHEMBL1974,7.99,active
CHEMBL3966536,CHEMBL4128,5.01,inactive
CHEMBL3966542,CHEMBL1957,7.3,active
CHEMBL3966546,CHEMBL2971,7.71,active
CHEMBL3966555,CHEMBL2147,7.64,active
CHEMBL3966560,CHEMBL2742,7.859999999999999,active
CHEMBL3966560,CHEMBL279,6.09,inactive
CHEMBL3966560,CHEMBL3650,7.78,active
CHEMBL3966560,CHEMBL3973,7.57,active
CHEMBL3966560,CHEMBL4142,8.28,active
CHEMBL3966567,CHEMBL5251,6.08,inactive
CHEMBL3966594,CHEMBL1936,7.11,active
CHEMBL3966595,CHEMBL3920,9.7,active
CHEMBL3966621,CHEMBL1936,4.55,inactive
CHEMBL3966626,CHEMBL2742,7.0,active
CHEMBL3966626,CHEMBL279,5.82,inactive
CHEMBL3966626,CHEMBL3650,6.41,inactive
CHEMBL3966626,CHEMBL3973,6.59,active
CHEMBL3966626,CHEMBL4142,6.89,active
CHEMBL3966630,CHEMBL1957,7.3,active
CHEMBL3966643,CHEMBL3920,9.52,active
CHEMBL3966648,CHEMBL3983,7.15,active
CHEMBL3966652,CHEMBL2835,8.83,active
CHEMBL3966652,CHEMBL2971,8.63,active
CHEMBL3966660,CHEMBL2742,5.99,inactive
CHEMBL3966660,CHEMBL3650,6.24,inactive
CHEMBL3966660,CHEMBL3973,6.42,inactive
CHEMBL3966660,CHEMBL4142,6.78,active
CHEMBL3966664,CHEMBL4501,7.48,active
CHEMBL3966673,CHEMBL2527,6.95,active
CHEMBL3966679,CHEMBL1957,6.3,inactive
CHEMBL3966701,CHEMBL2147,8.4,active
CHEMBL3966721,CHEMBL3973,8.24,active
CHEMBL3966723,CHEMBL4247,5.785,inactive
CHEMBL3966726,CHEMBL1075104,5.845,inactive
CHEMBL3966740,CHEMBL4722,9.8,active
CHEMBL3966748,CHEMBL2742,8.005,active
CHEMBL3966748,CHEMBL279,6.48,inactive
CHEMBL3966748,CHEMBL3650,7.865,active
CHEMBL3966748,CHEMBL3973,8.16,active
CHEMBL3966748,CHEMBL4142,8.93,active
CHEMBL3966752,CHEMBL2068,4.98,inactive
CHEMBL3966752,CHEMBL279,4.98,inactive
CHEMBL3966752,CHEMBL5147,6.28,inactive
CHEMBL3966759,CHEMBL1936,7.48,active
CHEMBL3966766,CHEMBL1906,9.995000000000001,active
CHEMBL3966779,CHEMBL1957,6.3,inactive
CHEMBL3966791,CHEMBL3587,6.98,active
CHEMBL3966821,CHEMBL279,9.66,active
CHEMBL3966840,CHEMBL2148,6.31,inactive
CHEMBL3966840,CHEMBL2835,8.77,active
CHEMBL3966840,CHEMBL2971,7.8,active
CHEMBL3966840,CHEMBL3553,7.31,active
CHEMBL3966860,CHEMBL2835,8.97,active
CHEMBL3966860,CHEMBL2971,8.8,active
CHEMBL3966864,CHEMBL2815,9.1,active
CHEMBL3966870,CHEMBL1957,6.3,inactive
