molecule_chembl_id,canonical_smiles
CHEMBL3696263,CC(C)(C)OC(=O)NCCc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1
CHEMBL3696264,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C(F)(F)F)c1
CHEMBL3696265,C#Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1
CHEMBL3696266,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OC2CCCC2)c1
CHEMBL3696267,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)cc1O
CHEMBL3696268,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C2CC2)c1
CHEMBL3696269,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(F)c1F
CHEMBL3696270,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(OC(F)(F)F)c1
CHEMBL3696271,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OCCO)c1
CHEMBL3696272,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(I)c1
CHEMBL3696273,CCOc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1
CHEMBL3696274,COc1c(F)ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1F
CHEMBL3696275,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(F)c(F)cc1F
CHEMBL3696276,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(Cl)c(F)c(Cl)c1
CHEMBL3696277,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCOc2ccccc21
CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1
CHEMBL369751,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1
CHEMBL3696278,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C(=O)O)c1
CHEMBL3696279,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(F)ccc1O
CHEMBL3696280,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)cc1Br
CHEMBL3696281,CCOC(=O)Cc1nc(N2CCOCC2)cc(=O)n1C
CHEMBL3696282,Cn1c(CC(=O)Nc2cccc(Br)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696283,CCn1c(CC(=O)Nc2ccc(F)cc2)nc(N2CCOCC2)cc1=O
CHEMBL3696284,CC(C)(C)OC(=O)n1ccc2c(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)cccc21
CHEMBL3696285,CC(C)C(C(=O)Nc1ccc(F)cc1)c1nc(N2CCOCC2)cc(=O)[nH]1
CHEMBL3696286,COCc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F
CHEMBL3696287,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(I)c1
CHEMBL3696288,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OC(F)(F)C(F)F)c1
CHEMBL3696289,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C(F)F)c1
CHEMBL3696290,O=C(Nc1ccc(F)cc1)C(F)(F)c1nc(N2CCOCC2)cc(=O)[nH]1
CHEMBL3696291,Cn1c(CC(=O)Nc2ccc(F)c(CO)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696292,Cn1c(CC(=O)Nc2cccc(C3CC3)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696293,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2occc12
CHEMBL3696294,Cn1c(CC(=O)Nc2ccc(F)c(C3CC3)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696295,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(F)c1O
CHEMBL3696296,C#Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F
CHEMBL3696297,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(O)cccc21
CHEMBL3696298,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cc(F)cc21
CHEMBL3696299,Cn1c(CC(=O)Nc2ccc(F)c(I)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696300,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c1ccc(F)c2F
CHEMBL3696301,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccc(F)cc21
CHEMBL3696302,Cn1c(CC(=O)Nc2ccc(F)c(C(F)F)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696303,Cn1c(CC(=O)Nc2cc(F)c(F)c(F)c2)nc(N2CCOCC2)cc1=O
CHEMBL3696304,Cn1ccc2c(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)cccc21
CHEMBL3696305,Cn1c(CC(=O)N2CCc3c(F)cccc32)nc(N2CCOCC2)cc1=O
CHEMBL3696306,Cn1c(CC(=O)N2CCc3c(Cl)cccc32)nc(N2CCOCC2)cc1=O
CHEMBL3696307,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2sccc12
CHEMBL3696308,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1c2ccccc2CC1CO
CHEMBL3696309,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCCN1CCCCC1
CHEMBL3696310,COCCOc1ccccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
CHEMBL3696311,Cn1c(CC(=O)N2CCc3c(O)cccc32)nc(N2CCOCC2)cc1=O
CHEMBL3696312,COc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C
CHEMBL3696313,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccccc2C1
CHEMBL3696314,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCCN1CCCC1
CHEMBL3696315,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCc1cccnc1
CHEMBL3696549,C[C@H]1Cn2cc(C(N)=O)nc2-c2cc(C#CC(C)(C)O)ccc2O1
CHEMBL3696550,C[C@@H]1Cn2cc(C(N)=O)nc2-c2cc(C#CC(C)(C)O)ccc2O1
CHEMBL3696566,CN1CC[C@@](O)(C#Cc2cc3c(cc2F)OCCn2cc(C(N)=O)nc2-3)C1=O
CHEMBL3696567,CN1CC[C@](O)(C#Cc2cc3c(cc2F)OCCn2cc(C(N)=O)nc2-3)C1=O
CHEMBL3696573,Cn1nccc1Cc1c(C(N)=O)nc2n1CCOc1cc(F)c(C#CC(C)(C)O)cc1-2
CHEMBL3696943,O=c1[nH]c2cc(-c3nnn[nH]3)ccc2c2ccccc12
CHEMBL3696944,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccncc12
CHEMBL3696945,COC(=O)c1ccc2c(c1)[nH]c(=O)c1ccncc12
CHEMBL3696946,CN(C)CCNc1nc2cc(C(=O)O)ccc2c2ccccc12
CHEMBL3698027,Cn1cnc2cc(-c3ccc(NCCN4CCCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698028,CC(C)Nc1nc(-c2ccc(NCCN3CCCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698029,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O
CHEMBL3698030,COCCNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O
CHEMBL3698031,COCCNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1S(C)(=O)=O
CHEMBL3698032,Cn1cnc2cc(-c3ccc(NCCO)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698033,CC(C)Nc1nc(-c2ccc(NCCO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698034,CN(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O
CHEMBL3698035,CC(C)Nc1nc(-c2ccc(N(C)C)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698036,Cn1cnc2cc(-c3ccc(N4CCN(CCO)CC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698037,CC(C)Nc1nc(-c2ccc(N3CCN(CCO)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698038,COCCNc1nc(-c2ccc(N3CCO[C@H](C)C3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698039,CC(C)Nc1nc(-c2ccc(N3CCO[C@H](C)C3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698040,CC(C)Nc1nc(-c2ccc(F)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698041,Cn1cnc2cc(-c3ccc(F)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698042,CC(C)Nc1nc(NCCCN2CCN(C)CC2)cc2ncn(C)c(=O)c12
CHEMBL3698043,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@@H]3CCCO3)c2c1=O
CHEMBL3698044,Cn1cnc2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698045,CC(C)Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698046,Cn1cnc2cc(-c3ccc(OCCN4CCCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698047,CC(C)Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698048,CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698049,CC(C)Nc1nc(-c2ccc(NC3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698050,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCOC)n2)cc1S(C)(=O)=O
CHEMBL3698051,CC(C)Nc1nc(-c2ccc(N(C)C3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698052,CN1CCN(CCNc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698053,CC(C)Nc1nc(-c2ccc(NCCN3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698054,CN1CCN(CCCNc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698055,CC(C)Nc1nc(-c2ccc(NCCCN3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698056,CC(C)Cn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698057,CC(C)CCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698058,CCCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698059,CC(C)Nc1nc(-c2cnn(CC(=O)O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698060,COCCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698061,CC(C)Nc1nc(-c2cnn(C(C)C(N)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698062,CC(C)Nc1nc(-c2cnn(CCN3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698063,CC(C)Nc1nc(-c2cnn(CC(=O)N3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698064,CCN1CCN(C(=O)Cn2cc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cn2)CC1
CHEMBL3698065,COC(=O)Cn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698066,Cc1ncc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)s1
CHEMBL3698067,Cc1cn(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698068,Cn1cnc2cc(-c3cnc(N4CCOCC4)nc3)nc(NC3CC3)c2c1=O
CHEMBL3698069,CC(C)Nc1nc(-c2cnc(N3CCOCC3)nc2)cc2ncn(C)c(=O)c12
CHEMBL3698070,Cn1cnc2cc(-c3ccc(C(C)(C)C#N)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698071,CC(C)Nc1nc(-c2ccc(C(C)(C)C#N)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698072,CC(C)Nc1nc(-c2ccc(C3(O)CCNCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698073,Cn1cnc2cc(-c3ccc(NCCN4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698074,CC(C)Nc1nc(-c2ccc(NCCN3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698075,Cn1cnc2cc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698076,CC(C)Nc1nc(-c2ccc(N3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698077,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698078,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698079,COC(=O)c1cn(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1
CHEMBL3698080,Cn1cnc2cc(-c3ccc(OCCN4CCCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698081,CC(C)Nc1nc(-c2ccc(OCCN3CCCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698082,CC(C)S(=O)(=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1
CHEMBL3698083,CC(C)Nc1nc(-c2ccc(S(=O)(=O)C(C)C)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698084,Cn1cnc2cc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)nc(NC[C@@H]3CCCO3)c2c1=O
CHEMBL3698085,Cc1ccc(CNc2nc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)cc3ncn(C)c(=O)c23)o1
CHEMBL3698086,Cn1cnc2cc(-c3ccc(N4CCCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698087,CC(C)Nc1nc(-c2ccc(N3CCCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698088,Cn1cnc2cc(-c3ccc(S(C)(=O)=O)c(N4CCOCC4)c3)nc(NC3CC3)c2c1=O
CHEMBL3698089,CC(C)Nc1nc(-c2ccc(S(C)(=O)=O)c(N3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698090,CCN1CCN(c2cc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)ccc2S(C)(=O)=O)CC1
CHEMBL3698091,CCN1CCN(c2cc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)ccc2S(C)(=O)=O)CC1
CHEMBL3698092,Cn1cnc2cc(-c3ccc(S(C)(=O)=O)c(NCCN4CCOCC4)c3)nc(NC3CC3)c2c1=O
CHEMBL3698093,CC(C)Nc1nc(-c2ccc(S(C)(=O)=O)c(NCCN3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698094,COCCNc1nc(-c2ccc(N3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698095,COCCNc1nc(-c2ccc(S(C)(=O)=O)c(N3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698096,COCCNc1nc(-c2ccc(NCCN3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698097,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCOC)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698098,Cn1cnc2cc(-c3ccc(CC(=O)N4CCOCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698099,CC(C)Nc1nc(-c2ccc(CC(=O)N3CCOCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698100,CCN1CCN(C(=O)Cc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2)CC1
CHEMBL3698101,CCN1CCN(C(=O)Cc2ccc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cc2)CC1
CHEMBL3698102,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1S(C)(=O)=O
CHEMBL3698103,CC(C)Nc1nc(OCCCN2CCN(C)CC2)cc2ncn(C)c(=O)c12
CHEMBL3698104,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCO)n2)cc1S(C)(=O)=O
CHEMBL3698105,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1S(C)(=O)=O
CHEMBL3698106,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cc1S(C)(=O)=O
CHEMBL3698107,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1S(C)(=O)=O
CHEMBL3698108,COCCNc1nc(-c2ccc(OC)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698109,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O
CHEMBL3698110,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1S(C)(=O)=O
CHEMBL3698111,CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698112,COCCNc1nc(-c2ccc(NC3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698113,CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698114,Cn1cnc2cc(-c3ccc(N4CC[C@@H](O)C4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698115,CC(C)Nc1nc(-c2ccc(N3CC[C@@H](O)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698116,Cn1cnc2cc(-c3ccc(N[C@@H]4CCNC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698117,CC(C)Nc1nc(-c2ccc(N[C@@H]3CCNC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698118,Cn1cnc2cc(-c3ccc(N[C@H]4CCNC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698119,CC(C)Nc1nc(-c2ccc(N[C@H]3CCNC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698120,CC(C)Nc1nc(-c2ccc(N3CCC(CO)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698121,Cn1cnc2cc(-c3ccc(N4CCC(CO)C4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O
CHEMBL3698122,Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698123,COCCNc1nc(-c2ccc(N3CCCC3=O)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698124,CC(C)Nc1nc(-c2ccc(N3CCCC3=O)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698125,COCCNc1nc(-c2ccc(N3CC[C@@H](CO)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698126,COCCNc1nc(-c2ccc(N3CC[C@H](CO)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12
CHEMBL3698127,CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2S(C)(=O)=O)CC1
CHEMBL3698128,Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(NCCO)c2c1=O
CHEMBL3698129,Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(NCCCO)c2c1=O
CHEMBL3698130,Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(N3CC[C@H](CO)C3)c2c1=O
CHEMBL3698131,CC(C)Nc1nc(-c2ccc(C(C)(C)N)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698132,CCNc1nc(-c2ccc(C(C)(C)N)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698133,CCNc1nc(-c2ccc(OC)c(S(=O)(=O)N3CCOCC3)c2)cc2ncn(C)c(=O)c12
CHEMBL3698134,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(=O)(=O)N1CCOCC1
CHEMBL3698135,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1S(=O)(=O)N1CCOCC1
CHEMBL3698136,Cn1cnc2cc(-c3ccc(C4CCNCC4)c(F)c3)nc(NC3CC3)c2c1=O
CHEMBL3698137,CN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2F)CC1
CHEMBL3698138,CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2F)CC1
CHEMBL3698139,CCNc1nc(-c2ccc(C3(O)CCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698140,CCNc1nc(-c2ccc(S(=O)(=O)CCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698141,Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCOCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698142,CC(C)Nc1nc(-c2ccc(S(=O)(=O)CCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698143,COCCNc1nc(-c2ccc(S(=O)(=O)CCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698144,CCNc1nc(-c2ccc(S(=O)(=O)CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698145,Cn1cnc2cc(-c3ccc(C4(O)CCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698146,CC(C)Nc1nc(-c2ccc(C3(O)CCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698147,COCCNc1nc(-c2ccc(C3(O)CCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698148,Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCCC4)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698149,CC(C)Nc1nc(-c2ccc(S(=O)(=O)CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698150,COCCNc1nc(-c2ccc(S(=O)(=O)CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698151,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NC3CC3)c2c1=O
CHEMBL3698152,COCCNc1nc(-c2ccc(C3CCN(C)CC3)c(F)c2)cc2ncn(C)c(=O)c12
CHEMBL3698153,CC(C)Nc1nc(-c2ccc(C3CCN(C)CC3)c(F)c2)cc2ncn(C)c(=O)c12
CHEMBL3698154,CCNc1nc(-c2ccc(C3CCNCC3)c(F)c2)cc2ncn(C)c(=O)c12
CHEMBL3698155,CCNc1nc(-c2ccc(C3(O)CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698156,CC(C)Nc1nc(-c2ccc(C3(O)CCCC3)cc2)cc2ncn(C)c(=O)c12
CHEMBL3698157,CCNc1nc(-c2ccc(C3CCN(C)CC3)c(F)c2)cc2ncn(C)c(=O)c12
CHEMBL3698158,CCNc1nc(-c2ccc(C3CCN(CC)CC3)c(F)c2)cc2ncn(C)c(=O)c12
CHEMBL3698383,Cc1cc(Nc2cc(-c3ccsc3)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698384,Cc1cc(Nc2cc(OC3CCCCC3)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698387,Cc1cc(Nc2cc(OC3CCCC3)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698388,Cc1cc(Nc2cc(C3CCCCC3)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698392,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698393,COC(=O)c1cc2c(cc1F)C(O)(c1ncc(-c3cc(C)cc(Nc4cc(C(F)(F)F)ccn4)n3)s1)CCC2
CHEMBL3698394,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@]3(O)CCCc4cc(C(=O)O)c(F)cc43)s2)c1
CHEMBL3698396,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C3(O)CCCc4cc(CO)c(F)cc43)s2)c1
CHEMBL3698397,COC(=O)c1ccc2c(c1)CCCC2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1
CHEMBL3698399,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(N)=O)ccc43)s2)c1
CHEMBL3698400,COC(=O)c1ccc2c(c1)CCC[C@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(-c4c[nH]nn4)ccn3)n2)s1
CHEMBL3698403,Cc1cc(-c2cnc([C@@]3(O)CCCc4cc(C(=O)O)ccc43)s2)nc(Nc2cc(C(F)(F)F)ccn2)c1Br
CHEMBL3698404,Cc1c(Br)c(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCc4cc(C(=O)O)ccc43)s2)c1Br
CHEMBL3698405,CC(=O)Nc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCc4cc(C(=O)O)ccc43)s2)c1
CHEMBL3698407,COC(=O)c1cccc2c1CCC[C@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1
CHEMBL3698408,COC(=O)c1cccc2c1CCC[C@@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1
CHEMBL3698411,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCc4ccc(C(=O)O)cc43)s2)c1
CHEMBL3698413,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCCc4ccc(C(=O)O)cc43)s2)c1
